Seq_ID	Assigned_cluster
SNY10651_22	1
SNY10661_22	12
SNY10671_22	5
SNY10681_22	1
SNY10691_20	1
SNY10691_22	13
SNY10701_20	7
SNY10701_22	2
SNY10711_20	1
SNY10721_20	1
SNY10721_22	29
SNY10731_19	12
SNY10731_22	3
SNY10741_19	10
SNY10741_20	2
SNY10741_22	5
SNY10751_19	7
SNY10761_19	12
SNY10761_22	1
SNY10771_19	24
SNY10771_22	4
SNY10781_19	5
SNY10781_22	7
SNY10791_22	5
SNY10801_22	5
SNY10811_22	7
SNY10821_19	24
SNY10821_22	34
SNY10831_19	25
SNY10831_22	23
SNY10841_19	25
SNY10841_22	28
SNY10851_22	2
SNY10861_19	2
SNY10861_22	5
SNY10871_22	5
SNY10881_19	24
SNY10881_22	3
SNY10891_19	2
SNY10891_22	7
SNY10901_19	2
SNY10901_22	1
SNY10911_22	23
SNY10921_19	2
SNY10921_22	5
SNY10931_19	2
SNY10941_19	6
SNY10941_22	1
SNY10951_22	4
SNY10961_22	20
SNY10971_19	31
SNY10971_22	34
SNY10981_19	7
SNY10981_22	23
SNY10991_19	7
SNY10991_22	7
SNY11001_22	7
SNY11011_19	10
SNY11011_22	23
SNY11021_19	1
SNY11021_22	1
SNY11031_22	1
SNY11041_22	1
SNY11051_22	13
SNY11061_19	2
SNY11061_22	19
SNY11071_19	10
SNY11071_22	5
SNY11081_19	10
SNY11081_20	2
SNY11081_22	19
SNY11091_19	19
SNY11091_20	7
SNY11091_22	14
SNY11101_19	29
SNY11101_22	13
SNY11111_19	2
SNY11111_22	7
SNY11121_19	24
SNY11121_22	28
SNY11131_19	2
SNY11131_20	5
SNY11131_22	25
SNY11141_19	7
SNY11141_22	1
SNY11151_22	13
SNY11161_19	2
SNY11161_22	19
SNY11171_19	12
SNY11171_22	1
SNY11181_19	24
SNY11181_22	19
SNY11191_19	2
SNY11191_22	19
SNY11201_19	10
SNY11201_22	4
SNY11211_19	7
SNY11211_22	9
SNY11221_19	2
SNY11221_22	1
SNY11231_20	7
SNY11231_22	4
SNY11241_19	10
SNY11241_22	35
SNY11251_19	10
SNY11251_22	5
SNY11261_20	2
SNY11261_22	7
SNY11271_19	12
SNY11271_20	7
SNY11271_22	7
SNY11281_20	7
SNY11281_22	2
SNY11291_19	2
SNY11291_20	5
SNY11291_22	28
SNY11301_19	2
SNY11301_20	7
SNY11301_22	20
SNY11311_19	2
SNY11311_20	5
SNY11311_21	4
SNY11311_22	19
SNY11312_20	5
SNY11321_19	10
SNY11321_22	1
SNY11331_22	7
SNY11341_22	5
SNY11351_19	24
SNY11351_20	9
SNY11351_22	1
SNY11361_20	7
SNY11361_21	3
SNY11361_22	7
SNY11371_20	10
SNY11371_22	4
SNY11381_19	29
SNY11381_20	7
SNY11381_22	19
SNY11391_20	7
SNY11391_22	7
SNY11401_22	1
SNY11411_20	1
SNY11411_22	35
SNY11421_19	2
SNY11421_20	7
SNY11421_22	7
SNY11431_20	7
SNY11431_22	1
SNY11441_19	2
SNY11441_22	19
SNY11451_19	11
SNY11451_20	2
SNY11451_22	6
SNY11461_19	12
SNY11461_22	7
SNY11471_19	24
SNY11471_20	2
SNY11471_22	1
SNY11481_19	7
SNY11491_19	10
SNY11491_22	29
SNY11501_19	34
SNY11501_20	7
SNY11501_22	7
SNY11511_19	2
SNY11511_22	7
SNY11521_19	2
SNY11521_22	18
SNY11531_19	12
SNY11531_22	7
SNY11541_19	12
SNY11541_20	7
SNY11541_21	18
SNY11541_22	7
SNY11551_19	2
SNY11551_22	4
SNY11561_20	5
SNY11561_22	4
SNY11571_19	12
SNY11571_22	4
SNY11581_19	2
SNY11581_20	2
SNY11581_22	5
SNY11591_19	2
SNY11591_20	7
SNY11591_22	19
SNY11601_19	7
SNY11601_22	7
SNY11611_20	7
SNY11611_22	7
SNY11621_19	7
SNY11621_20	7
SNY11621_22	16
SNY11631_19	12
SNY11631_22	4
SNY11641_19	2
SNY11641_22	7
SNY11651_22	7
SNY11661_21	18
SNY11661_22	7
SNY11671_22	18
SNY11681_22	12
SNY11691_22	3
SNY11701_22	5
SNY11711_19	2
SNY11711_22	5
SNY11721_20	7
SNY11721_22	1
SNY11731_19	2
SNY11731_20	7
SNY11731_22	19
SNY11741_22	12
SNY11751_22	35
SNY11761_19	2
SNY11761_21	3
SNY11771_21	23
SNY11771_22	28
SNY11772_19	7
SNY11781_22	19
SNY11791_22	1
SNY11792_19	2
SNY11801_19	2
SNY11801_22	6
SNY11811_19	2
SNY11811_22	7
SNY11821_21	23
SNY11821_22	7
SNY11831_22	19
SNY11841_19	7
SNY11841_22	1
SNY11851_19	29
SNY11861_19	7
SNY11861_22	20
SNY11871_21	23
SNY11881_19	24
SNY11881_22	13
SNY11891_19	12
SNY11891_22	12
SNY11901_19	12
SNY11901_22	7
SNY11911_19	6
SNY11911_22	5
SNY11921_19	24
SNY11931_19	2
SNY11931_22	7
SNY11941_22	1
SNY11951_19	1
SNY11951_22	7
SNY11961_19	4
SNY11961_22	5
SNY11971_19	18
SNY11971_22	1
SNY11981_22	5
SNY11991_19	20
SNY11991_22	5
SNY12001_22	3
SNY12011_22	1
SNY12021_22	7
SNY12031_22	4
SNY12041_22	5
SNY12051_22	19
SNY12061_22	1
SNY12071_22	5
SNY12081_22	7
SNY12091_22	21
SNY12101_19	4
SNY12101_22	5
SNY12111_22	2
SNY12121_19	2
SNY12121_22	7
SNY12131_22	23
SNY12141_19	24
SNY12141_22	26
SNY12151_22	7
SNY12161_22	12
SNY12171_22	1
SNY12181_22	21
SNY12201_22	3
SNY12211_22	3
SNY12221_19	2
SNY12221_22	3
SNY12241_19	12
SNY12241_22	34
SNY12251_22	19
SNY12261_22	35
SNY12281_19	2
SNY12291_19	2
SNY12301_19	2
SNY12321_19	2
SNY12491_19	24
SNY12631_19	7
SNY12701_19	10
SNY12711_19	20
SNY12761_19	12
SNY13171_19	2
SNY13181_19	24
SNY13351_19	21
SNY13381_19	22
SNY13391_19	20
SNY13401_19	22
SNY13411_19	2
SNY13421_19	2
SNY13431_19	2
SNY13441_19	12
SNY13461_19	2
SNY13481_19	2
SNY13491_19	2
SNY13511_19	5
SNY13521_19	2
SNY13541_19	16
SNY13551_19	4
SNY13571_19	7
SNY13591_19	2
SNY13601_19	7
SNY13661_19	29
SNY13681_19	24
SNY13691_19	20
SNY13741_19	21
SNY13761_19	2
SNY13811_19	1
SNY13841_19	2
STN10011_21	4
STN10011_22	7
STN10021_21	8
STN10021_22	7
STN10031_21	33
STN10031_22	7
STN10041_21	6
STN10041_22	10
STN10051_21	27
STN10051_22	26
STN10061_21	5
STN10071_21	5
STN10071_22	7
STN10081_22	34
STN10082_21	10
STN10091_21	12
STN10091_22	21
STN10101_21	14
STN10101_22	16
STN10111_21	30
STN10111_22	13
STN10121_22	7
STN10122_21	2
STN10131_21	30
STN10131_22	7
STN10141_21	30
STN10151_21	6
STN10161_21	30
STN10171_21	30
STN10181_21	30
STN10191_21	35
STN10201_21	21
STN10211_21	14
STN10231_21	33
STN10241_21	33
STN10252_21	10
STN10261_21	33
STN10271_21	23
STX10011_19	31
STX10011_20	1
STX10011_22	5
STX10021_19	15
STX10022_20	7
STX10031_19	1
STX10031_20	7
STX10041_19	31
STX10051_20	2
STX10051_22	1
STX10061_22	6
STX10062_20	27
STX10071_20	2
STX10071_22	1
STX10081_22	19
STX10091_20	5
STX10091_22	1
STX10101_19	7
STX10111_19	1
STX10111_22	1
STX10121_22	19
STX10131_20	30
STX10131_22	5
STX10141_19	5
STX10141_22	1
STX10151_22	1
STX10161_22	1
STX10171_22	1
STX10181_20	7
STX10181_22	34
STX10191_22	1
STX10201_19	1
STX10201_22	10
STX10221_22	1
STX10231_22	1
STX10241_22	17
STX10251_22	29
STX10261_19	27
STX10261_22	1
STX10271_22	1
STX10281_22	1
STX10291_19	10
STX10291_22	1
STX10301_19	31
STX10301_20	30
STX10301_22	1
STX10311_22	13
STX10321_20	7
STX10321_22	13
STX10331_22	1
STX10341_19	3
STX10341_22	13
STX10351_20	10
STX10351_22	1
STX10361_22	13
STX10371_19	10
STX10371_22	13
STX10381_22	13
STX10391_19	10
STX10391_22	1
STX10401_19	9
STX10411_19	11
STX10411_20	7
STX10421_22	1
STX10431_22	1
STX10441_19	32
STX10441_22	1
STX10451_22	1
STX10461_22	4
STX10471_22	13
STX10481_20	7
STX10481_22	1
STX10491_22	21
STX10501_22	7
STX10511_22	13
STX10521_22	13
STX10531_19	27
STX10531_22	1
STX10541_22	1
STX10551_22	1
STX10561_20	34
STX10561_22	13
STX10581_20	7
STX10581_22	1
STX10582_22	1
STX10591_22	18
STX10592_22	18
STX10601_19	11
STX10601_22	1
STX10602_22	1
STX10611_20	10
STX10611_22	1
STX10612_22	1
STX10621_20	10
STX10621_22	1
STX10622_22	13
STX10631_22	1
STX10632_22	1
STX10641_22	1
STX10642_22	1
STX10651_22	1
STX10652_22	13
STX10661_20	10
STX10661_22	7
STX10662_22	7
STX10671_20	30
STX10671_22	1
STX10672_22	1
STX10681_19	20
STX10681_22	13
STX10682_22	13
STX10691_22	13
STX10692_22	13
STX10701_20	7
STX10701_22	1
STX10702_22	1
STX10711_22	4
STX10712_22	4
STX10721_21	23
STX10721_22	1
STX10722_22	13
STX10731_19	1
STX10731_22	17
STX10732_22	17
STX10741_19	27
STX10741_22	13
STX10742_22	13
STX10751_19	27
STX10751_22	16
STX10752_22	3
STX10761_19	10
STX10761_20	7
STX10761_22	1
STX10762_22	1
STX10771_19	15
STX10772_22	13
STX10791_20	7
STX10791_22	13
STX10792_22	13
STX10801_20	30
STX10801_22	1
STX10811_22	33
STX10821_19	10
STX10821_22	1
STX10831_20	7
STX10831_22	20
STX10841_19	5
STX10841_20	10
STX10841_22	13
STX10851_20	7
STX10851_22	4
STX10861_19	10
STX10861_20	3
STX10861_22	4
STX10871_22	5
STX10881_22	7
STX10891_19	19
STX10891_22	20
STX10901_20	5
STX10901_22	16
STX10911_22	7
STX10921_20	10
STX10921_22	1
STX10931_22	7
STX10941_20	7
STX10941_22	1
STX10951_20	10
STX10951_22	7
STX10961_22	7
STX10971_20	22
STX10971_22	1
STX10981_22	4
STX10991_20	30
STX10991_22	17
STX11001_20	10
STX11001_22	25
STX11011_22	21
STX11021_20	10
STX11022_22	13
STX11031_20	1
STX11032_22	1
STX11061_19	7
STX11071_20	5
STX11081_20	7
STX11091_20	7
STX11111_20	10
STX11121_20	7
STX11161_20	30
STX11171_20	7
STX11181_20	11
STX11201_20	1
STX11261_20	7
STX11321_20	10
STX11351_19	7
STX11371_19	7
STX11381_20	1
STX11401_19	11
STX11481_19	19
STX11481_20	10
STX11491_19	20
STX11501_19	17
STX11551_20	1
STX11601_19	11
STX11641_19	7
STX11651_19	7
STX11661_19	7
STX11721_19	25
STX11731_19	29
STX11751_19	19
STX11761_20	7
STX11891_20	7
STX11931_19	7
STX12051_19	5
STX12081_19	1
STX12091_19	1
STX12201_19	5
STX12221_19	5
STX12231_19	19
STX12241_19	5
STX12251_19	10
STX12261_19	1
STX12311_19	11
STX12331_19	7
STX12341_19	7
STX12351_19	7
STX12371_19	7
STX12381_19	7
STX12411_19	27
STX12421_19	7
STX12511_19	11
STX12531_19	13
STX12571_19	5
STX12581_19	5
SWI10011_22	1
SWI10021_22	19
SWI10031_22	29
SWI10041_22	7
SWI10051_22	13
SWI10061_22	13
SWI10071_22	13
SWI10081_22	13
SWI10091_22	23
SWI10101_22	31
SWI10111_22	5
SWI10121_22	5
SWI10131_22	5
SWI10151_22	18
SWI10161_22	1
SWI10171_22	13
SWI10181_22	29
SWI10191_22	23
SWI10201_22	23
SWI10211_22	34
SWI10221_22	29
SWI10231_22	29
SWI10241_22	1
SWI10251_22	23
SWI10261_22	11
SWI10281_22	6
SWI10311_22	10
SWI10321_22	7
SWI10341_22	23
SWI10351_22	29
SWI10361_22	23
SWI10381_22	7
SWI10391_22	3
SWI10401_22	30
SWI10421_22	7
SWI10431_22	8
SWI10451_22	29
SWI10461_22	1
SWI10471_22	1
S_MN001_18	32
S_MN002_18	32
S_MN003_18	32
S_MN004_18	30
S_MN005_18	1
S_MN006_18	1
S_MN008_18	1
S_MN010_18	1
S_MN012_18	1
S_MN015_18	32
S_MN016_18	29
S_MN017_18	1
S_MN018_18	29
S_MN020_18	31
S_MN023_18	31
S_MN024_18	32
S_MN026_18	32
S_MN027_18	26
S_MN030_18	7
S_MN032_18	31
S_NY010_18	22
S_NY013_18	12
S_NY020_18	4
S_NY031_18	7
S_NY033_18	23
S_NY034_18	19
S_NY037_18	34
S_NY038_18	1
S_NY040_18	7
S_NY046_18	5
S_NY048_18	19
S_NY062_18	7
S_NY063_18	7
S_NY065_18	34
S_NY069_18	7
S_NY074_18	7
S_NY075_18	22
S_NY076_18	22
S_NY079_18	35
S_NY081_18	7
S_NY084_18	7
S_TX001_18	7
S_TX002_18	1
S_TX003_18	4
S_TX004_17	7
S_TX004_18	7
S_TX005_18	30
S_TX006_18	13
S_TX007_18	7
S_TX009_18	1
S_TX010_18	2
S_TX015_18	7
S_TX017_18	36
S_TX018_18	36
S_TX020_18	36
S_TX022_18	36
S_TX023_18	36
S_TX024_18	36
S_TX027_18	36
S_TX028_18	36
S_TX029_18	36
S_TX030_18	1
S_TX031_18	1
S_TX033_18	4
S_TX038_18	1
S_TX042_18	3
S_TX048_18	1
S_TX060_18	11
S_TX061_18	4
S_TX066_18	31
S_TX068_18	1
S_TX078_18	22
S_TX081_18	22
S_TX085_18	1
S_TX086_18	1
S_TX091_18	32
S_TX092_18	7
S_TX101_18	15
S_TX109_18	1
